TOR,Home,Win,UTA,Away
NO,Away,Loss,HOU,Home
HOU,Home,Win,NO,Away
SAC,Away,Loss,MEM,Home
MEM,Home,Win,SAC,Away
IND,Away,Win,MIL,Home
MIL,Home,Loss,IND,Away
WAS,Away,Win,MIN,Home
MIN,Home,Loss,WAS,Away
DET,Away,Loss,SA,Home
SA,Home,Win,DET,Away
LAL,Away,Loss,DEN,Home
DEN,Home,Win,LAL,Away
OKC,Away,Loss,LAC,Home
LAC,Home,Win,OKC,Away
PHO,Away,Loss,MIA,Home
MIA,Home,Win,PHO,Away
SA,Away,Win,NO,Home
NO,Home,Loss,SA,Away
SAC,Away,Win,DAL,Home
DAL,Home,Loss,SAC,Away
OKC,Away,Loss,GS,Home
GS,Home,Win,OKC,Away
IND,Away,Loss,CHA,Home
CHA,Home,Win,IND,Away
PHO,Away,Win,ORL,Home
ORL,Home,Loss,PHO,Away
MIA,Away,Win,PHI,Home
PHI,Home,Loss,MIA,Away
NY,Away,Loss,BOS,Home
BOS,Home,Win,NY,Away
POR,Away,Loss,TOR,Home
TOR,Home,Win,POR,Away
WAS,Away,Loss,CLE,Home
CLE,Home,Win,WAS,Away
UTA,Away,Loss,MEM,Home
MEM,Home,Win,UTA,Away
MIN,Away,Loss,MIL,Home
MIL,Home,Win,MIN,Away
BKN,Away,Win,DEN,Home
DEN,Home,Loss,BKN,Away
ATL,Away,Win,LAL,Home
LAL,Home,Loss,ATL,Away
BOS,Away,Loss,CLE,Home
CLE,Home,Win,BOS,Away
UTA,Away,Win,NO,Home
NO,Home,Loss,UTA,Away
DET,Away,Loss,NY,Home
NY,Home,Win,DET,Away
IND,Away,Win,WAS,Home
WAS,Home,Loss,IND,Away
BKN,Away,Loss,MIN,Home
MIN,Home,Win,BKN,Away
HOU,Away,Loss,CHI,Home
CHI,Home,Win,HOU,Away
SAC,Away,Loss,SA,Home
SA,Home,Win,SAC,Away
ATL,Away,Win,LAC,Home
LAC,Home,Loss,ATL,Away
GS,Away,Loss,LAL,Home
LAL,Home,Win,GS,Away
OKC,Away,Win,MIL,Home
MIL,Home,Loss,OKC,Away
PHO,Away,Win,MEM,Home
MEM,Home,Loss,PHO,Away
DAL,Away,Loss,DEN,Home
DEN,Home,Win,DAL,Away
POR,Away,Loss,DET,Home
DET,Home,Win,POR,Away
PHI,Away,Loss,MIA,Home
MIA,Home,Win,PHI,Away
HOU,Away,Win,TOR,Home
TOR,Home,Loss,HOU,Away
MIN,Away,Loss,CHA,Home
CHA,Home,Win,MIN,Away
MEM,Away,Win,CLE,Home
CLE,Home,Loss,MEM,Away
SA,Away,Loss,IND,Home
IND,Home,Win,SA,Away
MIL,Away,Loss,CHI,Home
CHI,Home,Win,MIL,Away
SAC,Away,Loss,NO,Home
NO,Home,Win,SAC,Away
LAC,Away,Win,DAL,Home
DAL,Home,Loss,LAC,Away
ORL,Away,Loss,GS,Home
GS,Home,Win,ORL,Away
BKN,Away,Loss,TOR,Home
TOR,Home,Win,BKN,Away
SA,Away,Win,MIN,Home
MIN,Home,Loss,SA,Away
NY,Away,Loss,DEN,Home
DEN,Home,Win,NY,Away
ATL,Away,Win,UTA,Home
UTA,Home,Loss,ATL,Away
WAS,Away,Loss,POR,Home
POR,Home,Win,WAS,Away
ORL,Away,Loss,LAL,Home
LAL,Home,Win,ORL,Away
NO,Away,Loss,CHA,Home
CHA,Home,Win,NO,Away
MIA,Away,Loss,MIL,Home
MIL,Home,Win,MIA,Away
HOU,Away,Win,PHI,Home
PHI,Home,Loss,HOU,Away
MEM,Away,Loss,BOS,Home
BOS,Home,Win,MEM,Away
DET,Away,Win,DAL,Home
DAL,Home,Loss,DET,Away
LAC,Away,Loss,OKC,Home
OKC,Home,Win,LAC,Away
NY,Away,Win,PHO,Home
PHO,Home,Loss,NY,Away
CLE,Away,Win,SAC,Home
SAC,Home,Loss,CLE,Away
UTA,Away,Loss,GS,Home
GS,Home,Win,UTA,Away
ATL,Away,Loss,TOR,Home
TOR,Home,Win,ATL,Away
CHI,Away,Loss,SA,Home
SA,Home,Win,CHI,Away
PHO,Away,Loss,DEN,Home
DEN,Home,Win,PHO,Away
CLE,Away,Win,LAL,Home
LAL,Home,Loss,CLE,Away
DET,Away,Loss,CHA,Home
CHA,Home,Win,DET,Away
BKN,Away,Loss,PHI,Home
PHI,Home,Win,BKN,Away
HOU,Away,Win,BOS,Home
BOS,Home,Loss,HOU,Away
MIA,Away,Win,CHI,Home
CHI,Home,Loss,MIA,Away
NO,Away,Loss,MEM,Home
MEM,Home,Win,NO,Away
MIN,Away,Win,OKC,Home
OKC,Home,Loss,MIN,Away
WAS,Away,Loss,UTA,Home
UTA,Home,Win,WAS,Away
ORL,Away,Win,SAC,Home
SAC,Home,Loss,ORL,Away
POR,Away,Loss,GS,Home
GS,Home,Win,POR,Away
NY,Away,Loss,LAC,Home
LAC,Home,Win,NY,Away
IND,Away,Win,DAL,Home
DAL,Home,Loss,IND,Away
HOU,Away,Loss,CHA,Home
CHA,Home,Win,HOU,Away
DET,Away,Win,PHI,Home
PHI,Home,Loss,DET,Away
MIA,Away,Loss,TOR,Home
TOR,Home,Win,MIA,Away
MEM,Away,Loss,ATL,Home
ATL,Home,Win,MEM,Away
NO,Away,Loss,MIL,Home
MIL,Home,Win,NO,Away
OKC,Away,Loss,SA,Home
SA,Home,Win,OKC,Away
WAS,Away,Loss,DEN,Home
DEN,Home,Win,WAS,Away
PHO,Away,Loss,GS,Home
GS,Home,Win,PHO,Away
ORL,Away,Loss,POR,Home
POR,Home,Win,ORL,Away
CLE,Away,Win,LAC,Home
LAC,Home,Loss,CLE,Away
IND,Away,Loss,ATL,Home
ATL,Home,Win,IND,Away
UTA,Away,Win,SAC,Home
SAC,Home,Loss,UTA,Away
MIL,Away,Win,BKN,Home
BKN,Home,Loss,MIL,Away
NY,Away,Win,LAL,Home
LAL,Home,Loss,NY,Away
DAL,Away,Win,CHA,Home
CHA,Home,Loss,DAL,Away
DET,Away,Loss,WAS,Home
WAS,Home,Win,DET,Away
DEN,Away,Loss,MIA,Home
MIA,Home,Win,DEN,Away
CHI,Away,Win,TOR,Home
TOR,Home,Loss,CHI,Away
MEM,Away,Loss,HOU,Home
HOU,Home,Win,MEM,Away
POR,Away,Loss,OKC,Home
OKC,Home,Win,POR,Away
CLE,Away,Loss,UTA,Home
UTA,Home,Win,CLE,Away
MIN,Away,Loss,PHO,Home
PHO,Home,Win,MIN,Away
NO,Away,Loss,GS,Home
GS,Home,Win,NO,Away
BOS,Away,Loss,IND,Home
IND,Home,Win,BOS,Away
DEN,Away,Loss,ORL,Home
ORL,Home,Win,DEN,Away
PHI,Away,Loss,BKN,Home
BKN,Home,Win,PHI,Away
TOR,Away,Win,MIL,Home
MIL,Home,Loss,TOR,Away
LAC,Away,Loss,SA,Home
SA,Home,Win,LAC,Away
SAC,Away,Win,LAL,Home
LAL,Home,Loss,SAC,Away
OKC,Away,Win,BOS,Home
BOS,Home,Loss,OKC,Away
ORL,Away,Loss,CHA,Home
CHA,Home,Win,ORL,Away
DAL,Away,Loss,CLE,Home
CLE,Home,Win,DAL,Away
CHI,Away,Loss,WAS,Home
WAS,Home,Win,CHI,Away
ATL,Away,Win,DET,Home
DET,Home,Loss,ATL,Away
MIN,Away,Win,MEM,Home
MEM,Home,Loss,MIN,Away
LAC,Away,Win,HOU,Home
HOU,Home,Loss,LAC,Away
NO,Away,Win,SAC,Home
SAC,Home,Loss,NO,Away
NY,Away,Loss,GS,Home
GS,Home,Win,NY,Away
TOR,Away,Win,IND,Home
IND,Home,Loss,TOR,Away
WAS,Away,Win,PHI,Home
PHI,Home,Loss,WAS,Away
CHA,Away,Win,MIA,Home
MIA,Home,Loss,CHA,Away
DEN,Away,Loss,ATL,Home
ATL,Home,Win,DEN,Away
BKN,Away,Loss,CHI,Home
CHI,Home,Win,BKN,Away
MEM,Away,Loss,MIL,Home
MIL,Home,Win,MEM,Away
POR,Away,Loss,SA,Home
SA,Home,Win,POR,Away
PHO,Away,Loss,UTA,Home
UTA,Home,Win,PHO,Away
CLE,Away,Win,ORL,Home
ORL,Home,Loss,CLE,Away
OKC,Away,Win,PHI,Home
PHI,Home,Loss,OKC,Away
SAC,Away,Loss,DET,Home
DET,Home,Win,SAC,Away
BOS,Away,Loss,TOR,Home
TOR,Home,Win,BOS,Away
MIN,Away,Loss,HOU,Home
HOU,Home,Win,MIN,Away
POR,Away,Win,NO,Home
NO,Home,Loss,POR,Away
GS,Away,Win,DAL,Home
DAL,Home,Loss,GS,Away
PHO,Away,Win,LAL,Home
LAL,Home,Loss,PHO,Away
DEN,Away,Win,CHA,Home
CHA,Home,Loss,DEN,Away
BKN,Away,Loss,DET,Home
DET,Home,Win,BKN,Away
OKC,Away,Win,IND,Home
IND,Home,Loss,OKC,Away
NY,Away,Loss,WAS,Home
WAS,Home,Win,NY,Away
HOU,Away,Loss,ATL,Home
ATL,Home,Win,HOU,Away
CLE,Away,Loss,MIA,Home
MIA,Home,Win,CLE,Away
UTA,Away,Loss,CHI,Home
CHI,Home,Win,UTA,Away
LAC,Away,Loss,MEM,Home
MEM,Home,Win,LAC,Away
GS,Away,Loss,SA,Home
SA,Home,Win,GS,Away
POR,Away,Loss,DAL,Home
DAL,Home,Win,POR,Away
ORL,Away,Loss,TOR,Home
TOR,Home,Win,ORL,Away
LAC,Away,Loss,NO,Home
NO,Home,Win,LAC,Away
BOS,Away,Win,PHI,Home
PHI,Home,Loss,BOS,Away
UTA,Away,Win,MIL,Home
MIL,Home,Loss,UTA,Away
SAC,Away,Win,NY,Home
NY,Home,Loss,SAC,Away
SA,Away,Loss,CHA,Home
CHA,Home,Win,SA,Away
DEN,Away,Loss,CLE,Home
CLE,Home,Win,DEN,Away
PHI,Away,Loss,IND,Home
IND,Home,Win,PHI,Away
ORL,Away,Loss,BOS,Home
BOS,Home,Win,ORL,Away
MIL,Away,Loss,DET,Home
DET,Home,Win,MIL,Away
WAS,Away,Win,ATL,Home
ATL,Home,Loss,WAS,Away
SAC,Away,Loss,CHI,Home
CHI,Home,Win,SAC,Away
GS,Away,Win,MIN,Home
MIN,Home,Loss,GS,Away
MEM,Away,Win,PHO,Home
PHO,Home,Loss,MEM,Away
CHA,Away,Win,BKN,Home
BKN,Home,Loss,CHA,Away
MIA,Away,Win,NO,Home
NO,Home,Loss,MIA,Away
HOU,Away,Loss,OKC,Home
OKC,Home,Win,HOU,Away
MEM,Away,Loss,LAL,Home
LAL,Home,Win,MEM,Away
ATL,Away,Win,WAS,Home
WAS,Home,Loss,ATL,Away
TOR,Away,Loss,BOS,Home
BOS,Home,Win,TOR,Away
ORL,Away,Loss,DET,Home
DET,Home,Win,ORL,Away
NY,Away,Win,CHI,Home
CHI,Home,Loss,NY,Away
MIL,Away,Loss,CLE,Home
CLE,Home,Win,MIL,Away
UTA,Away,Win,HOU,Home
HOU,Home,Loss,UTA,Away
SAC,Away,Loss,MIN,Home
MIN,Home,Win,SAC,Away
MIA,Away,Loss,SA,Home
SA,Home,Win,MIA,Away
PHI,Away,Loss,DEN,Home
DEN,Home,Win,PHI,Away
LAL,Away,Loss,PHO,Home
PHO,Home,Win,LAL,Away
LAC,Away,Loss,GS,Home
GS,Home,Win,LAC,Away
DAL,Away,Loss,POR,Home
POR,Home,Win,DAL,Away
NO,Away,Loss,IND,Home
IND,Home,Win,NO,Away
CLE,Away,Loss,BKN,Home
BKN,Home,Win,CLE,Away
CHI,Away,Loss,NY,Home
NY,Home,Win,CHI,Away
UTA,Away,Loss,OKC,Home
OKC,Home,Win,UTA,Away
POR,Away,Loss,LAC,Home
LAC,Home,Win,POR,Away
MIN,Away,Win,WAS,Home
WAS,Home,Loss,MIN,Away
CHA,Away,Loss,DET,Home
DET,Home,Win,CHA,Away
MIL,Away,Loss,ATL,Home
ATL,Home,Win,MIL,Away
TOR,Away,Loss,HOU,Home
HOU,Home,Win,TOR,Away
ORL,Away,Loss,MIA,Home
MIA,Home,Win,ORL,Away
MEM,Away,Loss,SA,Home
SA,Home,Win,MEM,Away
PHO,Away,Loss,SAC,Home
SAC,Home,Win,PHO,Away
DAL,Away,Loss,GS,Home
GS,Home,Win,DAL,Away
DEN,Away,Win,LAL,Home
LAL,Home,Loss,DEN,Away
IND,Away,Loss,BKN,Home
BKN,Home,Win,IND,Away
TOR,Away,Win,NO,Home
NO,Home,Loss,TOR,Away
CHI,Away,Loss,ORL,Home
ORL,Home,Win,CHI,Away
ATL,Away,Win,DET,Home
DET,Home,Loss,ATL,Away
CLE,Away,Win,NY,Home
NY,Home,Loss,CLE,Away
UTA,Away,Win,MIN,Home
MIN,Home,Loss,UTA,Away
SA,Away,Loss,OKC,Home
OKC,Home,Win,SA,Away
CHA,Away,Win,MIL,Home
MIL,Home,Loss,CHA,Away
BOS,Away,Win,PHO,Home
PHO,Home,Loss,BOS,Away
PHI,Away,Loss,POR,Home
POR,Home,Win,PHI,Away
DEN,Away,Loss,LAC,Home
LAC,Home,Win,DEN,Away
HOU,Away,Loss,IND,Home
IND,Home,Win,HOU,Away
DAL,Away,Loss,SAC,Home
SAC,Home,Win,DAL,Away
PHI,Away,Loss,GS,Home
GS,Home,Win,PHI,Away
WAS,Away,Win,LAL,Home
LAL,Home,Loss,WAS,Away
BKN,Away,Loss,MIA,Home
MIA,Home,Win,BKN,Away
OKC,Away,Win,TOR,Home
TOR,Home,Loss,OKC,Away
ATL,Away,Win,CHI,Home
CHI,Home,Loss,ATL,Away
SA,Away,Win,MEM,Home
MEM,Home,Loss,SA,Away
PHO,Away,Loss,MIN,Home
MIN,Home,Win,PHO,Away
NY,Away,Loss,NO,Home
NO,Home,Win,NY,Away
DAL,Away,Win,DEN,Home
DEN,Home,Loss,DAL,Away
LAL,Away,Loss,UTA,Home
UTA,Home,Win,LAL,Away
SAC,Away,Loss,POR,Home
POR,Home,Win,SAC,Away
BOS,Away,Loss,LAC,Home
LAC,Home,Win,BOS,Away
CHI,Away,Win,IND,Home
IND,Home,Loss,CHI,Away
BKN,Away,Loss,ORL,Home
ORL,Home,Win,BKN,Away
CHA,Away,Win,PHI,Home
PHI,Home,Loss,CHA,Away
OKC,Away,Loss,DET,Home
DET,Home,Win,OKC,Away
HOU,Away,Win,CLE,Home
CLE,Home,Loss,HOU,Away
WAS,Away,Loss,GS,Home
GS,Home,Win,WAS,Away
ATL,Away,Loss,TOR,Home
TOR,Home,Win,ATL,Away
DEN,Away,Win,MEM,Home
MEM,Home,Loss,DEN,Away
PHO,Away,Loss,MIL,Home
MIL,Home,Win,PHO,Away
LAC,Away,Win,MIN,Home
MIN,Home,Loss,LAC,Away
NY,Away,Loss,DAL,Home
DAL,Home,Win,NY,Away
NO,Away,Loss,SA,Home
SA,Home,Win,NO,Away
GS,Away,Win,UTA,Home
UTA,Home,Loss,GS,Away
WAS,Away,Loss,SAC,Home
SAC,Home,Win,WAS,Away
MIA,Away,Loss,LAL,Home
LAL,Home,Win,MIA,Away
BKN,Away,Loss,CLE,Home
CLE,Home,Win,BKN,Away
CHI,Away,Win,HOU,Home
HOU,Home,Loss,CHI,Away
ORL,Away,Win,IND,Home
IND,Home,Loss,ORL,Away
DEN,Away,Loss,NO,Home
NO,Home,Win,DEN,Away
LAC,Away,Loss,OKC,Home
OKC,Home,Win,LAC,Away
BOS,Away,Loss,POR,Home
POR,Home,Win,BOS,Away
PHI,Away,Loss,CHA,Home
CHA,Home,Win,PHI,Away
DAL,Away,Win,DET,Home
DET,Home,Loss,DAL,Away
BKN,Away,Loss,NY,Home
NY,Home,Win,BKN,Away
CLE,Away,Win,ATL,Home
ATL,Home,Loss,CLE,Away
TOR,Away,Win,MEM,Home
MEM,Home,Loss,TOR,Away
ORL,Away,Loss,MIL,Home
MIL,Home,Win,ORL,Away
MIN,Away,Loss,UTA,Home
UTA,Home,Win,MIN,Away
MIA,Away,Win,SAC,Home
SAC,Home,Loss,MIA,Away
BOS,Away,Win,GS,Home
GS,Home,Loss,BOS,Away
WAS,Away,Win,PHO,Home
PHO,Home,Loss,WAS,Away
IND,Away,Win,PHI,Home
PHI,Home,Loss,IND,Away
DET,Away,Win,CHI,Home
CHI,Home,Loss,DET,Away
TOR,Away,Loss,SA,Home
SA,Home,Win,TOR,Away
SAC,Away,Win,DEN,Home
DEN,Home,Loss,SAC,Away
MIA,Away,Loss,POR,Home
POR,Home,Win,MIA,Away
NO,Away,Win,BKN,Home
BKN,Home,Loss,NO,Away
CHA,Away,Loss,CLE,Home
CLE,Home,Win,CHA,Away
OKC,Away,Loss,HOU,Home
HOU,Home,Win,OKC,Away
WAS,Away,Loss,LAC,Home
LAC,Home,Win,WAS,Away
DAL,Away,Win,MIN,Home
MIN,Home,Loss,DAL,Away
MEM,Away,Loss,ORL,Home
ORL,Home,Win,MEM,Away
UTA,Away,Win,PHO,Home
PHO,Home,Loss,UTA,Away
CHI,Away,Win,MIL,Home
MIL,Home,Loss,CHI,Away
IND,Away,Win,NY,Home
NY,Home,Loss,IND,Away
POR,Away,Loss,GS,Home
GS,Home,Win,POR,Away
BOS,Away,Win,LAL,Home
LAL,Home,Loss,BOS,Away
NO,Away,Loss,PHI,Home
PHI,Home,Win,NO,Away
DET,Away,Loss,MIA,Home
MIA,Home,Win,DET,Away
CHA,Away,Loss,TOR,Home
TOR,Home,Win,CHA,Away
PHO,Away,Loss,ATL,Home
ATL,Home,Win,PHO,Away
CHI,Away,Loss,MEM,Home
MEM,Home,Win,CHI,Away
CLE,Away,Win,MIL,Home
MIL,Home,Loss,CLE,Away
OKC,Away,Win,DEN,Home
DEN,Home,Loss,OKC,Away
SA,Away,Win,UTA,Home
UTA,Home,Loss,SA,Away
POR,Away,Win,SAC,Home
SAC,Home,Loss,POR,Away
MIN,Away,Win,GS,Home
GS,Home,Loss,MIN,Away
LAL,Away,Loss,LAC,Home
LAC,Home,Win,LAL,Away
CLE,Away,Loss,IND,Home
IND,Home,Win,CLE,Away
DET,Away,Win,ORL,Home
ORL,Home,Loss,DET,Away
BKN,Away,Loss,WAS,Home
WAS,Home,Win,BKN,Away
NO,Away,Loss,BOS,Home
BOS,Home,Win,NO,Away
CHA,Away,Win,NY,Home
NY,Home,Loss,CHA,Away
HOU,Away,Loss,DAL,Home
DAL,Home,Win,HOU,Away
OKC,Away,Loss,POR,Home
POR,Home,Win,OKC,Away
LAC,Away,Win,LAL,Home
LAL,Home,Loss,LAC,Away
TOR,Away,Loss,ATL,Home
ATL,Home,Win,TOR,Away
PHO,Away,Win,HOU,Home
HOU,Home,Loss,PHO,Away
CHI,Away,Loss,MIA,Home
MIA,Home,Win,CHI,Away
MIN,Away,Win,SAC,Home
SAC,Home,Loss,MIN,Away
SA,Away,Loss,GS,Home
GS,Home,Win,SA,Away
BKN,Away,Loss,CHA,Home
CHA,Home,Win,BKN,Away
MIA,Away,Loss,ORL,Home
ORL,Home,Win,MIA,Away
NY,Away,Win,PHI,Home
PHI,Home,Loss,NY,Away
MIL,Away,Loss,BOS,Home
BOS,Home,Win,MIL,Away
WAS,Away,Loss,DET,Home
DET,Home,Win,WAS,Away
IND,Away,Loss,TOR,Home
TOR,Home,Win,IND,Away
LAL,Away,Loss,NO,Home
NO,Home,Win,LAL,Away
MEM,Away,Loss,DAL,Home
DAL,Home,Win,MEM,Away
SA,Away,Loss,DEN,Home
DEN,Home,Win,SA,Away
LAC,Away,Win,UTA,Home
UTA,Home,Loss,LAC,Away
PHO,Away,Win,NO,Home
NO,Home,Loss,PHO,Away
BOS,Away,Loss,ATL,Home
ATL,Home,Win,BOS,Away
GS,Away,Win,MEM,Home
MEM,Home,Loss,GS,Away
CLE,Away,Loss,CHI,Home
CHI,Home,Win,CLE,Away
MIN,Away,Win,POR,Home
POR,Home,Loss,MIN,Away
OKC,Away,Loss,SAC,Home
SAC,Home,Win,OKC,Away
CHA,Away,Loss,WAS,Home
WAS,Home,Win,CHA,Away
LAL,Away,Loss,HOU,Home
HOU,Home,Win,LAL,Away
DAL,Away,Loss,LAC,Home
LAC,Home,Win,DAL,Away
UTA,Away,Win,DEN,Home
DEN,Home,Loss,UTA,Away
MIL,Away,Win,PHI,Home
PHI,Home,Loss,MIL,Away
BKN,Away,Loss,IND,Home
IND,Home,Win,BKN,Away
ORL,Away,Loss,MIA,Home
MIA,Home,Win,ORL,Away
GS,Away,Win,SA,Home
SA,Home,Loss,GS,Away
TOR,Away,Win,NY,Home
NY,Home,Loss,TOR,Away
ATL,Away,Loss,CLE,Home
CLE,Home,Win,ATL,Away
MIL,Away,Loss,ORL,Home
ORL,Home,Win,MIL,Away
CHA,Away,Win,BOS,Home
BOS,Home,Loss,CHA,Away
WAS,Away,Win,BKN,Home
BKN,Home,Loss,WAS,Away
HOU,Away,Win,MIN,Home
MIN,Home,Loss,HOU,Away
CHI,Away,Win,NO,Home
NO,Home,Loss,CHI,Away
LAL,Away,Loss,OKC,Home
OKC,Home,Win,LAL,Away
DAL,Away,Win,UTA,Home
UTA,Home,Loss,DAL,Away
SAC,Away,Win,PHO,Home
PHO,Home,Loss,SAC,Away
NY,Away,Loss,IND,Home
IND,Home,Win,NY,Away
MIA,Away,Win,DET,Home
DET,Home,Loss,MIA,Away
PHI,Away,Loss,TOR,Home
TOR,Home,Win,PHI,Away
OKC,Away,Loss,SA,Home
SA,Home,Win,OKC,Away
MEM,Away,Loss,LAC,Home
LAC,Home,Win,MEM,Away
MIA,Away,Loss,BOS,Home
BOS,Home,Win,MIA,Away
TOR,Away,Win,BKN,Home
BKN,Home,Loss,TOR,Away
PHI,Away,Loss,CHI,Home
CHI,Home,Win,PHI,Away
ORL,Away,Loss,CHA,Home
CHA,Home,Win,ORL,Away
DET,Away,Win,CLE,Home
CLE,Home,Loss,DET,Away
SA,Away,Win,DAL,Home
DAL,Home,Loss,SA,Away
SAC,Away,Loss,HOU,Home
HOU,Home,Win,SAC,Away
IND,Away,Win,MIL,Home
MIL,Home,Loss,IND,Away
NO,Away,Loss,MIN,Home
MIN,Home,Win,NO,Away
ATL,Away,Loss,WAS,Home
WAS,Home,Win,ATL,Away
MEM,Away,Loss,GS,Home
GS,Home,Win,MEM,Away
UTA,Away,Loss,LAL,Home
LAL,Home,Win,UTA,Away
LAC,Away,Loss,PHO,Home
PHO,Home,Win,LAC,Away
DEN,Away,Loss,POR,Home
POR,Home,Win,DEN,Away
NY,Away,Loss,CLE,Home
CLE,Home,Win,NY,Away
UTA,Away,Loss,POR,Home
POR,Home,Win,UTA,Away
SA,Away,Win,GS,Home
GS,Home,Loss,SA,Away
DAL,Away,Loss,IND,Home
IND,Home,Win,DAL,Away
MIA,Away,Win,ORL,Home
ORL,Home,Loss,MIA,Away
BKN,Away,Loss,BOS,Home
BOS,Home,Win,BKN,Away
DET,Away,Loss,TOR,Home
TOR,Home,Win,DET,Away
MIN,Away,Loss,MEM,Home
MEM,Home,Win,MIN,Away
CHA,Away,Win,MIL,Home
MIL,Home,Loss,CHA,Away
DEN,Away,Win,NO,Home
NO,Home,Loss,DEN,Away
OKC,Away,Win,PHI,Home
PHI,Home,Loss,OKC,Away
SAC,Away,Win,PHO,Home
PHO,Home,Loss,SAC,Away
HOU,Away,Loss,LAL,Home
LAL,Home,Win,HOU,Away
WAS,Away,Loss,ATL,Home
ATL,Home,Win,WAS,Away
BOS,Away,Loss,CHI,Home
CHI,Home,Win,BOS,Away
LAC,Away,Win,POR,Home
POR,Home,Loss,LAC,Away
SA,Away,Win,SAC,Home
SAC,Home,Loss,SA,Away
CLE,Away,Win,TOR,Home
TOR,Home,Loss,CLE,Away
IND,Away,Loss,BKN,Home
BKN,Home,Win,IND,Away
ORL,Away,Loss,DET,Home
DET,Home,Win,ORL,Away
CHA,Away,Win,MIA,Home
MIA,Home,Loss,CHA,Away
PHO,Away,Loss,OKC,Home
OKC,Home,Win,PHO,Away
HOU,Away,Win,DAL,Home
DAL,Home,Loss,HOU,Away
LAL,Away,Loss,UTA,Home
UTA,Home,Win,LAL,Away
GS,Away,Win,NO,Home
NO,Home,Loss,GS,Away
ATL,Away,Win,PHI,Home
PHI,Home,Loss,ATL,Away
BOS,Away,Win,CHA,Home
CHA,Home,Loss,BOS,Away
ORL,Away,Loss,CLE,Home
CLE,Home,Win,ORL,Away
MEM,Away,Loss,NY,Home
NY,Home,Win,MEM,Away
IND,Away,Loss,CHI,Home
CHI,Home,Win,IND,Away
BKN,Away,Loss,MIL,Home
MIL,Home,Win,BKN,Away
NO,Away,Loss,SA,Home
SA,Home,Win,NO,Away
POR,Away,Win,DEN,Home
DEN,Home,Loss,POR,Away
MIN,Away,Loss,SAC,Home
SAC,Home,Win,MIN,Away
UTA,Away,Loss,LAC,Home
LAC,Home,Win,UTA,Away
MIL,Away,Loss,DET,Home
DET,Home,Win,MIL,Away
SA,Away,Win,MIA,Home
MIA,Home,Loss,SA,Away
GS,Away,Win,PHO,Home
PHO,Home,Loss,GS,Away
WAS,Away,Loss,MEM,Home
MEM,Home,Win,WAS,Away
LAL,Away,Loss,OKC,Home
OKC,Home,Win,LAL,Away
DAL,Away,Loss,HOU,Home
HOU,Home,Win,DAL,Away
SAC,Away,Loss,ATL,Home
ATL,Home,Win,SAC,Away
CHI,Away,Win,BKN,Home
BKN,Home,Loss,CHI,Away
DEN,Away,Loss,TOR,Home
TOR,Home,Win,DEN,Away
PHO,Away,Loss,LAC,Home
LAC,Home,Win,PHO,Away
HOU,Away,Loss,CLE,Home
CLE,Home,Win,HOU,Away
LAL,Away,Loss,IND,Home
IND,Home,Win,LAL,Away
ORL,Away,Win,PHI,Home
PHI,Home,Loss,ORL,Away
NY,Away,Loss,DET,Home
DET,Home,Win,NY,Away
SAC,Away,Loss,MIA,Home
MIA,Home,Win,SAC,Away
MEM,Away,Loss,MIN,Home
MIN,Home,Win,MEM,Away
MIL,Away,Win,NO,Home
NO,Home,Loss,MIL,Away
UTA,Away,Win,SA,Home
SA,Home,Loss,UTA,Away
GS,Away,Win,POR,Home
POR,Home,Loss,GS,Away
PHI,Away,Loss,CHA,Home
CHA,Home,Win,PHI,Away
TOR,Away,Win,WAS,Home
WAS,Home,Loss,TOR,Away
LAL,Away,Win,ATL,Home
ATL,Home,Loss,LAL,Away
DET,Away,Loss,BKN,Home
BKN,Home,Win,DET,Away
HOU,Away,Win,NY,Home
NY,Home,Loss,HOU,Away
CHI,Away,Loss,BOS,Home
BOS,Home,Win,CHI,Away
NO,Away,Loss,MEM,Home
MEM,Home,Win,NO,Away
DAL,Away,Loss,UTA,Home
UTA,Home,Win,DAL,Away
POR,Away,Loss,PHO,Home
PHO,Home,Win,POR,Away
OKC,Away,Win,LAC,Home
LAC,Home,Loss,OKC,Away
SAC,Away,Loss,ORL,Home
ORL,Home,Win,SAC,Away
BOS,Away,Loss,CLE,Home
CLE,Home,Win,BOS,Away
IND,Away,Loss,MIL,Home
MIL,Home,Win,IND,Away
DEN,Away,Win,MIN,Home
MIN,Home,Loss,DEN,Away
OKC,Away,Loss,GS,Home
GS,Home,Win,OKC,Away
ATL,Away,Loss,WAS,Home
WAS,Home,Win,ATL,Away
CHA,Away,Win,BKN,Home
BKN,Home,Loss,CHA,Away
MIA,Away,Loss,TOR,Home
TOR,Home,Win,MIA,Away
NY,Away,Win,CHI,Home
CHI,Home,Loss,NY,Away
LAC,Away,Win,MEM,Home
MEM,Home,Loss,LAC,Away
PHO,Away,Win,NO,Home
NO,Home,Loss,PHO,Away
POR,Away,Win,DAL,Home
DAL,Home,Loss,POR,Away
SA,Away,Win,UTA,Home
UTA,Home,Loss,SA,Away
GS,Away,Loss,LAL,Home
LAL,Home,Win,GS,Away
MIN,Away,Loss,OKC,Home
OKC,Home,Win,MIN,Away
DEN,Away,Loss,DET,Home
DET,Home,Win,DEN,Away
CHI,Away,Loss,IND,Home
